Date,Open,High,Low,Close,Volume,ret_1d,is_outlier,market_regime
2010-01-04,64.08595049127462,64.21437924977417,63.0242706640332,63.54655075073242,1632148,,0,normal
2010-01-05,63.786278528847696,65.24180434762677,63.45236169187495,64.97638702392578,5037896,0.0222512073262555,0,normal
2010-01-06,65.08768993590323,65.5671551670704,62.501990121343866,63.01570510864258,3992320,-0.0306399445763831,0,normal
2010-01-07,63.683520599955,63.683520599955,61.50879739798459,61.67147064208984,3665940,-0.0215625470832057,0,normal
2010-01-08,62.15950513241896,62.15950513241896,59.80497842285763,60.23307418823242,6241492,-0.0235998291129693,0,normal
2010-01-11,60.24162709693255,61.902640566198365,60.24162709693255,60.832401275634766,5742332,0.0099009561734684,0,normal
2010-01-12,61.13205791055682,64.00885854544873,60.789581395651744,62.989994049072266,9051468,0.0348533264190198,0,normal
2010-01-13,62.990020039208616,64.8993263524426,61.66292299638162,64.71952819824219,8064504,0.027087093672808,0,normal
2010-01-14,65.05343084032846,65.71269935786927,62.60472517606643,63.37529754638672,7763244,-0.0209888259201296,0,normal
2010-01-15,63.61504130612924,64.02601226402778,62.69891517083128,63.25543975830078,2749332,-0.0018930289190475,0,normal
2010-01-18,62.84445837071544,64.72807973877504,62.84445837071544,64.47978210449219,3042216,0.0191705909266017,0,normal
2010-01-19,64.5568632885348,65.05345349944442,63.35819473941081,64.52261352539062,3261340,0.0006640407298359,0,normal
2010-02-05,54.53375132381154,58.8871790739254,54.53375132381154,57.899715423583984,4273852,-0.1083032900468712,0,normal
2010-02-08,58.732613423142205,59.32509363735475,57.16984400610707,58.66392135620117,1881576,0.013112440607502,0,normal
2010-02-09,59.076044436058034,60.10644055994277,58.38911368680154,59.54830932617188,3087216,0.0149629943595677,0,normal
2010-02-10,59.591240554432765,60.57870347428288,59.42809241045914,59.78014755249024,3792096,0.0038857205412634,0,normal
2010-02-11,59.93471729403172,60.79338086557945,59.62560050462115,59.908958435058594,1640296,0.0021524253395757,0,normal
2010-02-15,60.44991861838291,62.66526970139461,60.44991861838291,62.06420516967773,8256392,0.0353433660173108,0,normal
2010-02-16,62.26168244313362,62.69960393153844,60.96510277621115,61.9439811706543,4087456,-0.001938969357389,0,normal
2010-02-17,62.16726033114525,62.51072585783666,61.48032927776243,62.132911682128906,1608804,0.0030453802178289,0,normal
2010-02-18,62.64808098185608,62.64808098185608,61.325742460525234,61.9439811706543,1747308,-0.0030453802178289,0,normal
2010-02-19,61.66919914791761,63.33500280252853,60.97367873159706,62.32178115844727,4792680,0.0060805348913719,0,normal
2010-02-22,63.02590780263629,63.84163821697558,62.16724420859492,62.536468505859375,3657652,0.003438900666385,0,normal
2010-02-23,62.16723601852725,63.154699021583966,61.82377062615969,62.34755325317383,1899780,-0.0030254534427305,0,normal
2010-02-24,61.82375946821504,63.523911805417946,61.82375946821504,62.75970458984375,2729800,0.0065887916465756,0,normal
2010-02-25,62.97438165354522,63.54109745340488,61.694970973339736,63.146114349365234,3227700,0.0061380955380956,0,normal
2010-02-26,62.527877458717526,63.52392502779585,61.600521921840105,63.04307556152344,4111692,-0.0016330845901242,0,normal
2010-03-02,63.04308733947848,63.70425940977536,62.17583389321185,62.65668869018555,2625736,-0.0061477933647147,0,normal
2010-03-03,62.85417305067392,63.69566229744134,62.34755945023037,62.56222534179688,3442980,-0.0015087715308599,0,normal
2010-03-04,66.11708811965721,66.11708811965721,61.65203801287516,62.21875381469727,1147552,-0.0055052043491699,0,normal
